iter	Passed	Remaining
1494	52072	2629563
1495	52106	2629456
1496	52141	2629416
1497	52174	2629295
1498	52208	2629246
1499	52244	2629243
1500	52276	2629093
1501	52309	2628959
1502	52346	2629009
1503	52380	2628941
1504	52415	2628922
1505	52451	2628950
1506	52484	2628840
1507	52517	2628694
1508	52550	2628548
1509	52581	2628366
1510	52615	2628290
1511	52650	2628224
1512	52681	2628028
1513	52714	2627895
1514	52747	2627756
1515	52779	2627611
1516	52813	2627537
1517	52845	2627326
1518	52880	2627330
1519	52915	2627267
1520	52949	2627200
1521	52981	2627039
1522	53014	2626890
1523	53046	2626764
1524	53079	2626627
1525	53112	2626503
1526	53145	2626373
1527	53180	2626323
1528	53212	2626181
1529	53245	2626029
1530	53278	2625942
1531	53311	2625787
1532	53344	2625692
1533	53377	2625572
1534	53411	2625479
1535	53442	2625272
1536	53475	2625138
1537	53507	2624982
1538	53548	2625240
1539	53586	2625354
1540	53630	2625764
1541	53679	2626449
1542	53728	2627107
1543	53770	2627403
1544	53808	2627523
1545	53843	2627498
1546	53888	2627944
1547	53922	2627886
1548	53956	2627799
1549	53993	2627872
1550	54026	2627735
1551	54060	2627690
1552	54097	2627774
1553	54130	2627624
1554	54164	2627533
1555	54198	2627475
1556	54231	2627364
1557	54263	2627188
1558	54298	2627133
1559	54331	2627017
1560	54364	2626919
1561	54398	2626812
1562	54433	2626797
1563	54466	2626686
1564	54499	2626553
1565	54532	2626420
1566	54565	2626316
1567	54604	2626487
1568	54642	2626578
1569	54673	2626391
1570	54706	2626279
1571	54740	2626175
1572	54775	2626158
1573	54810	2626132
1574	54852	2626424
1575	54890	2626565
1576	54932	2626853
1577	54969	2626926
1578	55008	2627108
1579	55053	2627540
1580	55090	2627622
1581	55126	2627616
1582	55157	2627404
1583	55190	2627305
1584	55224	2627203
1585	55257	2627111
1586	55291	2627045
1587	55325	2626939
1588	55357	2626783
1589	55390	2626640
1590	55423	2626549
1591	55459	2626575
1592	55499	2626744
1593	55534	2626728
1594	55573	2626923
1595	55608	2626870
1596	55649	2627145
1597	55685	2627132
1598	55718	2627038
1599	55750	2626871
1600	55790	2627085
1601	55833	2627417
1602	55873	2627643
1603	55916	2627987
1604	55956	2628179
1605	55994	2628280
1606	56026	2628124
1607	56064	2628227
1608	56097	2628128
1609	56131	2628014
1610	56167	2628041
1611	56202	2628013
1612	56233	2627798
1613	56265	2627623
1614	56304	2627817
1615	56337	2627683
1616	56368	2627457
1617	56401	2627355
1618	56443	2627621
1619	56477	2627564
1620	56510	2627461
1621	56544	2627360
1622	56578	2627284
1623	56610	2627113
1624	56642	2626959
1625	56680	2627088
1626	56717	2627120
1627	56761	2627515
1628	56800	2627672
1629	56832	2627529
1630	56867	2627469
1631	56902	2627430
1632	56936	2627379
1633	56973	2627441
1634	57007	2627376
1635	57040	2627241
1636	57075	2627198
1637	57112	2627270
1638	57146	2627220
1639	57182	2627234
1640	57217	2627211
1641	57255	2627324
1642	57287	2627157
1643	57321	2627075
1644	57354	2626950
1645	57390	2626960
1646	57427	2627004
1647	57462	2626981
1648	57495	2626875
1649	57535	2627067
1650	57570	2627035
1651	57604	2626960
1652	57636	2626797
1653	57677	2627036
1654	57710	2626925
1655	57743	2626820
1656	57792	2627396
1657	57827	2627378
1658	57862	2627338
1659	57895	2627251
1660	57929	2627144
1661	57963	2627081
1662	57998	2627044
1663	58040	2627343
1664	58085	2627782
1665	58130	2628169
1666	58178	2628724
1667	58224	2629231
1668	58258	2629130
1669	58289	2628934
1670	58322	2628788
1671	58363	2629055
1672	58396	2628942
1673	58431	2628904
1674	58464	2628789
1675	58508	2629140
1676	58541	2629021
1677	58574	2628896
1678	58606	2628746
1679	58640	2628675
1680	58678	2628764
1681	58711	2628633
1682	58745	2628573
1683	58786	2628827
1684	58819	2628695
1685	58853	2628598
1686	58885	2628471
1687	58931	2628893
1688	58969	2629025
1689	59007	2629107
1690	59042	2629105
1691	59080	2629179
1692	59112	2629018
1693	59143	2628820
1694	59174	2628601
1695	59206	2628436
1696	59239	2628301
1697	59272	2628192
1698	59306	2628132
1699	59339	2628022
1700	59374	2627954
1701	59406	2627803
1702	59443	2627852
1703	59482	2628026
1704	59518	2628017
1705	59550	2627859
1706	59583	2627729
1707	59614	2627522
1708	59648	2627454
1709	59682	2627370
1710	59725	2627701
1711	59755	2627461
1712	59787	2627293
1713	59819	2627153
1714	59853	2627079
1715	59886	2626931
1716	59921	2626904
1717	59957	2626927
1718	59989	2626777
1719	60023	2626669
1720	60057	2626603
1721	60090	2626488
1722	60123	2626375
1723	60155	2626206
1724	60194	2626363
1725	60229	2626318
1726	60267	2626436
1727	60306	2626597
1728	60354	2627111
1729	60392	2627212
1730	60441	2627802
1731	60482	2628041
1732	60519	2628081
1733	60560	2628293
1734	60598	2628398
1735	60633	2628368
1736	60667	2628295
1737	60700	2628156
1738	60734	2628109
1739	60771	2628140
1740	60805	2628100
1741	60840	2628038
1742	60873	2627913
1743	60905	2627787
1744	60938	2627633
1745	60973	2627607
1746	61010	2627677
1747	61044	2627596
1748	61077	2627477
1749	61122	2627871
1750	61155	2627782
1751	61190	2627754
1752	61233	2628042
1753	61264	2627827
1754	61296	2627688
1755	61329	2627555
1756	61362	2627442
1757	61395	2627340
1758	61427	2627166
1759	61467	2627346
1760	61500	2627246
1761	61533	2627103
1762	61566	2627002
1763	61600	2626920
1764	61640	2627088
1765	61679	2627230
1766	61711	2627089
1767	61745	2626997
1768	61776	2626826
1769	61810	2626738
1770	61844	2626645
1771	61882	2626754
1772	61918	2626768
1773	61953	2626731
1774	61993	2626935
1775	62036	2627226
1776	62080	2627593
1777	62115	2627522
1778	62147	2627399
1779	62181	2627327
1780	62212	2627100
1781	62258	2627551
1782	62290	2627392
1783	62322	2627238
1784	62357	2627170
1785	62390	2627083
1786	62424	2627000
1787	62461	2627064
1788	62500	2627185
1789	62542	2627455
1790	62587	2627833
1791	62633	2628270
1792	62667	2628208
1793	62700	2628071
1794	62732	2627894
1795	62764	2627768
1796	62797	2627650
1797	62829	2627501
1798	62862	2627350
1799	62899	2627414
1800	62932	2627283
1801	62967	2627250
1802	63000	2627171
1803	63033	2627027
1804	63067	2626941
1805	63100	2626836
1806	63133	2626733
1807	63165	2626565
1808	63198	2626461
1809	63232	2626372
1810	63265	2626273
1811	63299	2626183
1812	63333	2626109
1813	63365	2625966
1814	63398	2625857
1815	63435	2625904
1816	63468	2625801
1817	63500	2625648
1818	63532	2625464
1819	63566	2625408
1820	63599	2625283
1821	63632	2625158
1822	63665	2625072
1823	63699	2624992
1824	63732	2624863
1825	63762	2624630
1826	63803	2624847
1827	63835	2624679
1828	63868	2624566
1829	63901	2624479
1830	63932	2624271
1831	63963	2624090
1832	63997	2624021
1833	64032	2623957
1834	64065	2623867
1835	64097	2623683
1836	64134	2623753
1837	64167	2623649
1838	64201	2623587
1839	64235	2623516
1840	64274	2623615
1841	64306	2623462
1842	64338	2623340
1843	64371	2623204
1844	64404	2623104
1845	64437	2622980
1846	64474	2623021
1847	64505	2622825
1848	64537	2622675
1849	64571	2622630
1850	64605	2622530
1851	64637	2622395
1852	64675	2622496
1853	64717	2622727
1854	64755	2622835
1855	64793	2622904
1856	64832	2623041
1857	64869	2623089
1858	64909	2623280
1859	64942	2623159
1860	64975	2623038
1861	65008	2622941
1862	65046	2623035
1863	65079	2622887
1864	65113	2622815
1865	65144	2622629
1866	65177	2622533
1867	65211	2622445
1868	65244	2622329
1869	65277	2622217
1870	65314	2622267
1871	65347	2622184
1872	65381	2622110
1873	65413	2621968
1874	65447	2621876
1875	65479	2621723
1876	65513	2621660
1877	65546	2621558
1878	65579	2621444
1879	65610	2621248
1880	65643	2621131
1881	65675	2620976
1882	65707	2620851
1883	65742	2620792
1884	65774	2620646
1885	65808	2620586
1886	65841	2620464
1887	65874	2620376
1888	65907	2620254
1889	65940	2620130
1890	65975	2620118
1891	66007	2619957
1892	66041	2619870
1893	66075	2619811
1894	66107	2619652
1895	66138	2619489
1896	66171	2619381
1897	66207	2619385
1898	66239	2619218
1899	66275	2619242
1900	66309	2619179
1901	66341	2619041
1902	66376	2618977
1903	66411	2618983
1904	66450	2619083
1905	66487	2619139
1906	66520	2619017
1907	66551	2618837
1908	66584	2618735
1909	66616	2618582
1910	66652	2618608
1911	66686	2618515
1912	66720	2618441
1913	66753	2618331
1914	66785	2618205
1915	66821	2618192
1916	66853	2618068
1917	66886	2617946
1918	66919	2617846
1919	66951	2617681
1920	66989	2617784
1921	67031	2618021
1922	67073	2618256
1923	67114	2618490
1924	67154	2618631
1925	67197	2618916
1926	67233	2618940
1927	67270	2618997
1928	67304	2618906
1929	67340	2618931
1930	67378	2619018
1931	67412	2618915
1932	67445	2618822
1933	67477	2618690
1934	67509	2618540
1935	67541	2618369
1936	67573	2618245
1937	67606	2618112
1938	67639	2618038
1939	67674	2618010
1940	67714	2618154
1941	67751	2618202
1942	67791	2618369
1943	67829	2618460
1944	67866	2618502
1945	67910	2618800
1946	67942	2618674
1947	67975	2618539
1948	68008	2618440
1949	68040	2618296
1950	68073	2618197
1951	68107	2618118
1952	68146	2618262
1953	68179	2618148
1954	68212	2618051
1955	68253	2618247
1956	68287	2618164
1957	68332	2618509
1958	68364	2618370
1959	68398	2618289
1960	68430	2618144
1961	68461	2617982
1962	68495	2617890
1963	68528	2617811
1964	68566	2617890
1965	68603	2617924
1966	68636	2617801
1967	68675	2617947
1968	68712	2617972
1969	68745	2617873
1970	68780	2617834
1971	68817	2617878
1972	68850	2617794
1973	68884	2617718
1974	68917	2617622
1975	68948	2617431
1976	68982	2617375
1977	69023	2617541
1978	69056	2617457
1979	69087	2617249
1980	69118	2617066
1981	69150	2616929
1982	69181	2616761
1983	69214	2616651
1984	69245	2616485
1985	69287	2616692
1986	69330	2616989
1987	69370	2617132
1988	69410	2617286
1989	69451	2617487
1990	69491	2617647
1991	69529	2617712
1992	69572	2617987
1993	69604	2617860
1994	69638	2617778
1995	69674	2617802
1996	69707	2617670
1997	69747	2617833
1998	69779	2617684
1999	69810	2617513
2000	69856	2617909
2001	69899	2618157
2002	69933	2618072
2003	69965	2617963
2004	69999	2617873
2005	70034	2617852
2006	70067	2617741
2007	70100	2617621
2008	70140	2617773
2009	70171	2617616
2010	70205	2617525
2011	70237	2617378
2012	70267	2617194
2013	70302	2617130
2014	70345	2617399
2015	70377	2617257
2016	70409	2617116
2017	70440	2616940
2018	70472	2616810
2019	70505	2616686
2020	70543	2616779
2021	70578	2616732
2022	70611	2616645
2023	70642	2616464
2024	70676	2616400
2025	70711	2616360
2026	70746	2616322
2027	70778	2616186
2028	70810	2616035
2029	70841	2615866
2030	70874	2615745
2031	70906	2615602
2032	70938	2615468
2033	70970	2615351
2034	71002	2615189
2035	71034	2615070
2036	71073	2615184
2037	71110	2615221
2038	71151	2615415
2039	71184	2615292
2040	71216	2615149
2041	71249	2615042
2042	71283	2614993
2043	71315	2614850
2044	71347	2614708
2045	71380	2614608
2046	71413	2614495
2047	71446	2614396
2048	71478	2614259
2049	71520	2614470
2050	71558	2614562
2051	71598	2614713
2052	71633	2614675
2053	71673	2614843
2054	71713	2614980
2055	71744	2614816
2056	71777	2614681
2057	71809	2614551
2058	71842	2614465
2059	71874	2614312
2060	71906	2614160
2061	71937	2613986
2062	71975	2614089
2063	72009	2613997
2064	72048	2614138
2065	72087	2614241
2066	72120	2614124
2067	72152	2614009
2068	72186	2613924
2069	72218	2613797
2070	72251	2613698
2071	72283	2613561
2072	72315	2613417
2073	72351	2613405
2074	72387	2613421
2075	72423	2613434
2076	72455	2613295
2077	72488	2613176
2078	72520	2613034
2079	72552	2612905
2080	72584	2612768
2081	72615	2612600
2082	72648	2612497
2083	72681	2612379
2084	72714	2612264
2085	72745	2612100
2086	72779	2612026
2087	72813	2611958
2088	72845	2611846
2089	72881	2611844
2090	72913	2611722
2091	72946	2611597
2092	72977	2611442
2093	73010	2611320
2094	73042	2611180
2095	73075	2611085
2096	73109	2611007
2097	73140	2610862
2098	73173	2610748
2099	73206	2610635
2100	73238	2610498
2101	73270	2610363
2102	73301	2610213
2103	73334	2610102
2104	73367	2609983
2105	73400	2609895
2106	73433	2609807
2107	73465	2609671
2108	73497	2609532
2109	73529	2609396
2110	73563	2609339
2111	73597	2609275
2112	73630	2609153
2113	73662	2609042
2114	73697	2608979
2115	73728	2608811
2116	73760	2608703
2117	73797	2608746
2118	73835	2608812
2119	73874	2608929
2120	73913	2609044
2121	73954	2609218
2122	74001	2609597
2123	74039	2609671
2124	74071	2609547
2125	74103	2609414
2126	74135	2609274
2127	74168	2609164
2128	74204	2609181
2129	74236	2609061
2130	74270	2608990
2131	74303	2608870
2132	74336	2608793
2133	74370	2608701
2134	74402	2608584
2135	74437	2608549
2136	74472	2608507
2137	74503	2608345
2138	74535	2608234
2139	74568	2608116
2140	74600	2607991
2141	74632	2607856
2142	74665	2607758
2143	74698	2607662
2144	74732	2607590
2145	74765	2607491
2146	74799	2607443
2147	74830	2607274
2148	74862	2607125
2149	74895	2607024
2150	74928	2606914
2151	74960	2606808
2152	74993	2606696
2153	75026	2606609
2154	75060	2606525
2155	75092	2606389
2156	75130	2606484
2157	75162	2606331
2158	75195	2606244
2159	75226	2606083
2160	75258	2605950
2161	75290	2605815
2162	75323	2605701
2163	75360	2605749
2164	75394	2605677
2165	75426	2605564
2166	75459	2605456
2167	75491	2605335
2168	75524	2605230
2169	75558	2605168
2170	75607	2605626
2171	75646	2605721
2172	75679	2605620
2173	75719	2605786
2174	75752	2605690
2175	75785	2605578
2176	75817	2605458
2177	75850	2605334
2178	75881	2605188
2179	75926	2605485
2180	75960	2605419
2181	75993	2605327
2182	76028	2605295
2183	76072	2605598
2184	76117	2605888
2185	76162	2606213
2186	76204	2606407
2187	76249	2606740
2188	76284	2606699
2189	76317	2606614
2190	76351	2606547
2191	76385	2606486
2192	76420	2606436
2193	76460	2606583
2194	76491	2606441
2195	76524	2606329
2196	76556	2606199
2197	76592	2606193
2198	76625	2606115
2199	76658	2605991
2200	76691	2605914
2201	76721	2605705
2202	76761	2605834
2203	76792	2605688
2204	76823	2605534
2205	76858	2605495
2206	76893	2605460
2207	76926	2605376
2208	76957	2605202
2209	76992	2605158
2210	77030	2605256
2211	77063	2605157
2212	77104	2605300
2213	77137	2605223
2214	77170	2605111
2215	77202	2604975
2216	77233	2604835
2217	77267	2604759
2218	77301	2604684
2219	77333	2604577
2220	77366	2604469
2221	77399	2604367
2222	77431	2604258
2223	77465	2604172
2224	77509	2604455
2225	77546	2604482
2226	77578	2604360
2227	77612	2604288
2228	77645	2604197
2229	77677	2604078
2230	77712	2604041
2231	77754	2604266
2232	77788	2604196
2233	77820	2604063
2234	77853	2603950
2235	77885	2603829
2236	77918	2603742
2237	77950	2603617
2238	77983	2603504
2239	78016	2603423
2240	78050	2603367
2241	78084	2603279
2242	78118	2603229
2243	78157	2603333
2244	78189	2603189
2245	78221	2603082
2246	78255	2603027
2247	78289	2602964
2248	78334	2603267
2249	78374	2603381
2250	78410	2603410
2251	78456	2603715
2252	78501	2604022
2253	78539	2604112
2254	78572	2604019
2255	78605	2603914
2256	78635	2603718
2257	78668	2603612
2258	78700	2603481
2259	78732	2603369
2260	78771	2603478
2261	78804	2603366
2262	78835	2603207
2263	78867	2603075
2264	78900	2602977
2265	78933	2602886
2266	78965	2602755
2267	79001	2602750
2268	79033	2602648
2269	79065	2602520
2270	79099	2602460
2271	79131	2602324
2272	79164	2602237
2273	79205	2602386
2274	79244	2602506
2275	79277	2602393
2276	79310	2602305
2277	79343	2602203
2278	79374	2602059
2279	79420	2602376
2280	79453	2602295
2281	79491	2602351
2282	79533	2602544
2283	79565	2602410
2284	79598	2602337
2285	79632	2602257
2286	79665	2602168
2287	79707	2602362
2288	79741	2602308
2289	79773	2602185
2290	79806	2602074
2291	79839	2601997
2292	79902	2602863
2293	79934	2602738
2294	79967	2602657
2295	80000	2602544
2296	80032	2602437
2297	80074	2602636
2298	80108	2602578
2299	80140	2602452
2300	80173	2602361
2301	80216	2602591
2302	80248	2602447
2303	80283	2602429
2304	80315	2602299
2305	80349	2602230
2306	80392	2602462
2307	80427	2602415
2308	80461	2602380
2309	80499	2602438
2310	80538	2602534
2311	80578	2602670
2312	80625	2603033
2313	80664	2603108
2314	80705	2603277
2315	80749	2603555
2316	80789	2603683
2317	80822	2603584
2318	80855	2603474
2319	80886	2603329
2320	80919	2603245
2321	80951	2603101
2322	80983	2602972
2323	81016	2602867
2324	81047	2602728
2325	81080	2602623
2326	81113	2602518
2327	81149	2602537
2328	81183	2602464
2329	81215	2602362
2330	81247	2602233
2331	81282	2602180
2332	81313	2602045
2333	81346	2601930
2334	81384	2602004
2335	81416	2601892
2336	81448	2601766
2337	81481	2601667
2338	81516	2601618
2339	81547	2601468
2340	81580	2601362
2341	81616	2601385
2342	81650	2601312
2343	81683	2601237
2344	81716	2601128
2345	81748	2600995
2346	81781	2600903
2347	81813	2600789
2348	81849	2600772
2349	81884	2600753
2350	81916	2600616
2351	81948	2600518
2352	81982	2600433
2353	82015	2600352
2354	82049	2600301
2355	82087	2600341
2356	82119	2600216
2357	82151	2600100
2358	82185	2600049
2359	82217	2599921
2360	82251	2599842
2361	82281	2599669
2362	82315	2599595
2363	82346	2599452
2364	82378	2599316
2365	82410	2599212
2366	82444	2599140
2367	82476	2599009
2368	82510	2598970
2369	82545	2598923
2370	82577	2598808
2371	82610	2598709
2372	82643	2598618
2373	82678	2598576
2374	82713	2598549
2375	82745	2598434
2376	82779	2598393
2377	82817	2598435
2378	82856	2598532
2379	82897	2598685
2380	82939	2598897
2381	82980	2599045
2382	83017	2599085
2383	83056	2599159
2384	83088	2599039
2385	83120	2598929
2386	83155	2598886
2387	83188	2598800
2388	83221	2598701
2389	83253	2598584
2390	83287	2598523
2391	83319	2598415
2392	83352	2598303
2393	83383	2598174
2394	83422	2598248
2395	83455	2598165
2396	83488	2598077
2397	83520	2597961
2398	83560	2598075
2399	83594	2598004
2400	83629	2597968
2401	83662	2597901
2402	83697	2597863
2403	83731	2597785
2404	83764	2597694
2405	83795	2597571
2406	83828	2597464
2407	83864	2597476
2408	83898	2597396
2409	83930	2597278
2410	83960	2597114
2411	83994	2597030
2412	84026	2596929
2413	84060	2596857
2414	84092	2596729
2415	84125	2596633
2416	84157	2596518
2417	84187	2596340
2418	84220	2596240
2419	84254	2596178
2420	84289	2596158
2421	84322	2596080
2422	84355	2595966
2423	84388	2595880
2424	84421	2595801
2425	84454	2595705
2426	84487	2595617
2427	84526	2595711
2428	84559	2595632
2429	84592	2595535
2430	84624	2595418
2431	84657	2595330
2432	84689	2595193
2433	84721	2595070
2434	84757	2595069
2435	84787	2594907
2436	84821	2594835
2437	84853	2594709
2438	84885	2594602
2439	84919	2594547
2440	84953	2594469
2441	84988	2594441
2442	85020	2594318
